




































8;89,00009;























































































































































































































































6;504,3393;

















































































6;631,9989;





















































































































































































9;889,9832;

































1;953,3126;



1;963,312;

























































5;1043,311;







5;1058,313;













1;1078,648;















1;1108,319;































8;1146,657;





































































1;1230;







































4;1287,674;





6;1296,675;



















6;1330,012;









5;1353,349;



8;1362,683;





















5;1387,353;





















8;1410,355;

































































1;1517,369;







5;1527,703;





















































1;1599,045;

















8;1624,382;





1;1637,383;



1;1641,717;











































































































9;1806,07;

















8;1834,741;



























6;1874,412;













8;1889,747;

















9;1915,084;



















1;1946,088;

5;1957,089;



8;1963,09;





1;1972,424;















5;1990,76;











































8;2050,099;





































8;2098,088;



8;2104,419;

















































1;2162,739;

































6;2207,061;





8;2214,393;













































































5;2307,037;

8;2313,368;









8;2328,365;





























5;2368,688;



































6;2410,011;















































































































8;2577,97;

























































8;2655,285;





























5;2696,275;





















5;2728,267;











5;2746,929;























1;2785,253;















8;2809,914;





9;2822,911;



9;2835,907;



























8;2874,898;



5;2882,896;



1;2890,894;





8;2899,892;

































6;2941,548;











2;2967,875;



1;2972,208;





1;2982,872;















6;3015,864;



















5;3044,523;

















1;3072,516;

5;3076,849;







1;3089,179;











8;3111,507;















1;3136,834;



8;3149,164;







8;3168,493;







5;3181,823;6;3184,489;



