


































1;86,00007;





























1;130,667;

















8;149,3334;























8;170,9997;





























1;199,666;











5;210,9991;





1;216,999;











5;230,3322;



















































8;274,999;

3;283,6659;











8;295,9996;









5;304,6666;















1;323,3338;















































































































































1;454,6711;2;457,3379;







8;467,0049;



















1;488,3388;











1;502,3393;



1;506,3394;













6;518,6725;

1;522,0056;





2;529,3385;























6;551,3372;





























































































2;635,332;













































8;677,3295;



















5;698,6615;

















































1;745,9919;





1;751,9916;2;754,6581;

1;758,6578;









8;771,657;













6;784,6563;



5;790,6559;





































5;824,6538;

2;828,6536;

8;832,32;

1;836,6531;



















5;853,652;









8;861,9849;









8;872,6509;















8;886,65;













6;900,6492;





















8;922,3145;



8;928,6475;







5;935,3137;





8;940,6467;













2;957,3124;



















5;979,6443;

6;982,9775;





5;990,3104;











1;1001,976;



































6;1039,977;





























8;1071,981;













1;1083,982;







1;1089,983;







8;1097,984;



3;1104,318;







5;1111,652;

9;1115,986;

1;1119,32;





8;1125,987;











5;1138,989;



















5;1158,991;

















5;1174,993;



2;1180,327;





9;1189,328;



1;1192,996;













8;1205,997;









8;1215,332;

1;1217,999;









5;1233,334;

8;1236,668;



6;1242,335;





















































2;1295,341;















1;1314,344;











1;1330,012;















































5;1372,351;



6;1378,685;













8;1393,687;













6;1408,689;





1;1416,356;







1;1427,024;

3;1432,025;



1;1436,359;

5;1439,692;6;1441,359;

